Customer ID,Monetary,Frequency,Recency,Tenure,is_churned,Country_Belgium,Country_France,Country_Germany,Country_Netherlands,Country_Other,Country_Portugal,Country_Spain,Country_Sweden,Country_Switzerland,Country_United Kingdom
13237,643.0,1,297,297,1,False,False,False,False,False,False,False,False,False,True
13238,624.75,4,73,499,0,False,False,False,False,False,False,False,False,False,True
13239,1594.69,5,171,411,1,False,False,False,False,False,False,False,False,False,True
13240,1475.79,8,5,561,1,False,False,False,False,False,False,False,False,False,True
13241,112.53,1,321,321,1,False,False,False,False,False,False,False,False,False,True
13242,699.4,7,21,577,1,False,False,False,False,False,False,False,False,False,True
13243,1220.38,5,112,540,1,False,False,False,False,False,False,False,False,False,True
13244,121.74000000000001,1,2,2,1,False,False,False,False,False,False,False,False,False,True
13245,558.72,1,341,341,0,False,False,False,False,False,False,False,False,False,True
13246,3228.74,10,85,434,0,False,False,False,False,False,False,False,False,False,True
13248,465.68,2,34,98,1,False,False,False,False,False,False,False,False,False,True
13249,1608.9299999999998,9,1,594,1,False,False,False,False,False,False,False,False,False,True
13250,253.09,2,370,411,1,False,False,False,False,False,False,False,False,False,True
13251,252.68,1,311,311,1,False,False,False,False,False,False,False,False,False,True
13252,399.3,2,303,535,1,False,False,False,False,False,False,False,False,False,True
13253,2951.11,4,66,613,1,False,False,False,False,False,False,False,False,False,True
13254,51.41,1,285,285,1,False,False,False,False,False,False,False,False,False,True
13255,504.95,2,283,421,0,False,False,False,False,False,False,False,False,False,True
13257,149.75,1,345,345,1,False,False,False,False,False,False,False,False,False,True
13258,535.47,3,114,310,0,False,False,False,False,False,False,False,False,False,True
13259,1119.36,8,307,608,0,False,False,False,False,False,False,False,False,False,True
13261,944.1,2,178,195,1,False,False,False,False,False,False,False,False,False,True
13262,573.45,3,172,510,1,False,False,False,False,False,False,False,False,False,True
13263,6094.06,27,17,322,0,False,False,False,False,False,False,False,False,False,True
13264,722.5600000000001,1,352,352,1,False,False,False,False,False,False,False,False,False,True
13265,1450.66,3,93,183,0,False,False,False,False,False,False,False,False,False,True
13266,4836.36,15,22,632,0,False,False,False,False,False,False,False,False,False,True
13267,8027.66,32,1,641,0,False,False,False,False,False,False,False,False,False,True
13268,2117.81,6,79,176,0,False,False,False,False,False,False,False,False,False,True
13269,6172.54,21,19,647,0,False,False,False,False,False,False,False,False,False,True
13270,590.0,1,275,275,1,False,False,False,False,False,False,False,False,False,True
13273,138.98,1,22,22,1,False,False,False,False,False,False,False,False,False,True
13274,360.85,1,318,318,1,False,False,False,False,False,False,False,False,False,True
13275,238.86,2,293,541,1,False,False,False,False,False,False,False,False,False,True
13276,1438.36,4,9,551,0,False,False,False,False,False,False,False,False,False,True
13277,390.8,5,25,449,0,False,False,False,False,False,False,False,False,False,True
13278,893.12,3,309,520,0,False,False,False,False,False,False,False,False,False,True
13280,2293.33,7,31,554,1,False,False,False,False,False,False,False,False,False,True
13281,350.85,1,348,348,1,False,False,False,False,False,False,False,False,False,True
13282,954.15,3,71,315,0,False,False,False,False,False,False,False,False,False,True
13283,305.2,3,95,549,0,False,False,False,False,False,False,False,False,False,True
13284,201.19,1,240,240,1,False,False,False,False,False,False,False,False,False,True
13285,2625.57,5,70,533,0,False,False,False,False,False,False,False,False,False,True
13286,734.91,1,509,509,1,False,False,False,False,False,False,False,False,False,True
13287,781.59,3,512,614,1,False,False,False,False,False,False,False,False,False,True
13288,927.61,5,352,575,1,False,False,False,False,False,False,False,False,False,True
13289,307.95,1,633,633,1,False,False,False,False,False,False,False,False,False,True
13290,208.63,1,347,347,1,False,False,False,False,False,False,False,False,False,True
13291,3270.79,11,65,575,1,False,False,False,False,False,False,False,False,False,True
13292,665.14,4,193,435,0,False,False,False,False,False,False,False,False,False,True
13293,1192.94,6,301,578,1,False,False,False,False,False,False,False,False,False,True
13294,1689.53,3,99,555,1,False,False,False,False,False,False,False,False,False,True
13295,1101.97,4,269,486,1,False,False,False,False,False,False,False,False,False,True
13296,792.51,6,46,486,1,False,False,False,False,False,False,False,False,False,True
13297,2278.77,3,294,452,0,False,False,False,False,False,False,False,False,False,True
13299,1218.7,3,177,438,1,False,False,False,False,False,False,False,False,False,True
13300,1285.51,3,78,483,1,False,False,False,False,False,False,False,False,False,True
13301,618.09,4,13,201,1,False,False,False,False,False,False,False,False,False,True
13302,159.2,2,64,436,1,False,False,False,False,False,False,False,False,False,True
13303,61.72,1,309,309,1,False,False,False,False,False,False,False,False,False,True
13304,1217.99,4,260,579,1,False,False,False,False,False,False,False,False,False,True
13305,3086.8,14,2,548,0,False,False,False,False,False,False,False,False,False,True
13306,53.65,1,339,339,1,False,False,False,False,False,False,False,False,False,True
13307,273.34,3,29,501,1,False,False,False,False,False,False,False,False,False,True
13308,1099.81,2,112,506,0,False,False,False,False,False,False,False,False,False,True
13309,796.22,3,116,302,0,False,False,False,False,False,False,False,False,False,True
13310,1226.82,4,115,311,0,False,False,False,False,False,False,False,False,False,True
13311,490.11,1,59,59,0,False,False,False,False,False,False,False,False,False,True
13312,124.75,1,360,360,1,False,False,False,False,False,False,False,False,False,True
13313,2808.34,10,50,646,0,False,False,False,False,False,False,False,False,False,True
13315,310.26000000000005,1,598,598,1,False,False,False,False,False,False,False,False,False,True
13316,10743.07,8,41,549,0,False,False,False,False,False,False,False,False,False,True
13317,5526.391,18,108,636,0,False,False,False,False,False,False,False,False,False,True
13319,17868.14,51,1,642,0,False,False,False,False,False,False,False,False,False,True
13320,1660.55,5,16,388,0,False,False,False,False,False,False,False,False,False,True
13324,7190.51,15,112,473,0,False,False,False,False,False,False,False,False,False,True
13326,281.76,1,341,341,1,False,False,False,False,False,False,False,False,False,True
13327,8245.460000000001,19,22,630,0,False,False,False,False,False,False,False,False,False,True
13328,1308.48,1,225,225,1,False,False,False,False,False,False,False,False,False,True
13329,4323.97,7,276,644,0,False,False,False,False,False,False,False,False,False,True
13330,2796.1,6,2,564,1,False,False,False,False,False,False,False,False,False,True
13331,262.4,1,311,311,1,False,False,False,False,False,False,False,False,False,True
13333,1015.74,3,320,568,1,False,False,False,False,False,False,False,False,False,True
13334,5408.07,4,100,562,0,False,False,False,False,False,False,False,False,False,True
13337,1575.26,1,455,455,1,False,False,False,False,False,False,False,False,False,True
13338,2445.62,4,67,613,1,False,False,False,False,False,False,False,False,False,True
13339,860.12,1,110,110,1,False,False,False,False,False,False,False,False,False,True
13340,20593.62,10,15,564,0,False,False,False,False,False,False,False,False,False,True
13341,775.85,1,170,170,1,False,False,False,False,False,False,False,False,False,True
13343,353.43,1,87,87,1,False,False,False,False,False,False,False,False,False,True
13344,1656.15,1,187,187,0,False,False,False,False,False,False,False,False,False,True
13345,389.5,1,197,197,1,False,False,False,False,False,False,False,False,False,True
13346,299.4,6,372,506,1,False,False,False,False,False,False,False,False,False,True
13355,674.7,1,31,31,1,False,False,False,False,False,False,False,False,False,True
13357,3805.51,5,166,536,1,False,False,False,False,False,False,False,False,False,True
13358,439.03000000000003,1,178,178,1,False,False,False,False,False,False,False,False,False,True
13359,603.75,1,312,312,0,False,False,False,False,False,False,False,False,False,True
13360,1553.65,4,341,610,1,False,False,False,False,False,False,False,False,False,True
13361,1450.5,2,381,527,1,False,False,False,False,False,False,False,False,False,True
13362,3884.86,5,155,334,0,False,False,False,False,False,False,False,False,False,True
13363,731.36,1,319,319,0,False,False,False,False,False,False,False,False,False,True
13365,700.6,1,127,127,0,False,False,False,False,False,False,False,False,False,True
13367,510.2,1,341,341,1,False,False,False,False,False,False,False,False,False,True
13368,1121.5,4,166,333,1,False,False,False,False,False,False,False,False,False,True
13369,308.28000000000003,1,275,275,1,False,False,False,False,False,False,False,False,False,True
13370,754.87,1,281,281,1,False,False,False,False,False,False,False,False,False,True
13371,2297.66,2,414,541,1,False,False,False,False,False,False,False,False,False,True
13373,6330.52,5,68,643,0,False,False,False,False,False,False,False,False,False,True
13374,422.8,2,324,359,1,False,False,False,False,False,False,False,False,False,True
13375,1013.58,1,354,354,0,False,False,False,False,False,False,False,False,False,True
13376,1019.76,3,8,143,1,False,False,False,False,False,False,False,False,False,True
13377,1552.88,2,306,555,1,False,False,False,False,False,False,False,False,False,True
13379,136.29,1,46,46,0,False,False,False,False,False,False,False,False,False,True
13380,62.4,1,342,342,1,False,False,False,False,False,False,False,False,False,True
13381,7046.39,10,22,647,0,False,False,False,False,False,False,False,False,False,True
13382,1387.58,5,190,641,1,False,False,False,False,False,False,False,False,False,True
13383,305.28000000000003,1,453,453,1,False,False,False,False,False,False,False,False,False,True
13384,4284.74,6,38,410,0,False,False,False,False,False,False,False,False,False,True
13385,534.57,1,239,239,1,False,False,False,False,False,False,False,False,False,True
13386,835.46,2,323,346,1,False,False,False,False,False,False,False,False,False,True
13387,186.94,1,326,326,1,False,False,False,False,False,False,False,False,False,True
13388,1185.65,3,40,513,1,False,False,False,False,False,False,False,False,False,True
13389,257.89,1,142,142,0,False,False,False,False,False,False,False,False,False,True
13391,59.8,1,113,113,1,False,False,False,False,False,False,False,False,False,True
13392,91.14,1,586,586,1,False,False,False,False,False,False,False,False,False,True
13393,1131.45,4,493,641,1,False,False,False,False,False,False,False,False,False,True
13394,5645.13,16,25,648,0,False,False,False,False,False,False,False,False,False,True
13395,1180.23,3,94,330,1,False,False,False,False,False,False,False,False,False,True
13396,387.27000000000004,1,228,228,0,False,False,False,False,False,False,False,False,False,True
13397,2875.93,9,20,598,0,False,False,False,False,False,False,False,False,False,True
13398,670.34,2,101,358,1,False,False,False,False,False,False,False,False,False,True
13399,275.4,3,373,428,1,False,False,False,False,False,False,False,False,False,True
13400,310.83,1,492,492,1,False,False,False,False,False,False,False,False,False,True
13402,1226.8500000000001,4,36,474,1,False,False,False,False,False,False,False,False,False,True
13403,154.5,2,297,632,0,False,False,False,False,False,False,False,False,False,True
13404,217.81,1,122,122,0,False,False,False,False,False,False,False,False,False,True
13405,1198.81,5,113,633,0,False,False,False,False,False,False,False,False,False,True
13406,568.92,2,336,541,1,False,False,False,False,False,False,False,False,False,True
13407,2244.7,3,488,571,1,False,False,False,False,False,False,False,False,False,True
13408,39894.422,85,9,645,0,False,False,False,False,False,False,False,False,False,True
13410,1743.94,7,96,640,0,False,False,False,False,False,False,False,False,False,True
13411,213.55,1,16,16,1,False,False,False,False,False,False,False,False,False,True
13412,487.35,1,529,529,1,False,False,False,False,False,False,False,False,False,True
13413,429.44,6,549,596,1,False,False,False,False,False,False,False,False,False,True
13414,2494.14,6,43,512,1,False,False,False,False,False,False,False,False,False,True
13415,784.17,4,382,637,1,False,False,False,False,False,False,False,False,False,True
13416,228.3,1,645,645,0,False,False,False,False,False,False,False,False,False,True
13417,1264.66,5,114,579,0,False,False,False,False,False,False,False,False,False,True
13418,10176.36,28,8,637,0,False,False,False,False,False,False,False,False,False,True
13420,159.85,2,59,80,1,False,False,False,False,False,False,False,False,False,True
13421,3050.08,7,199,572,0,False,False,False,False,False,False,False,False,False,True
13423,217.03,1,338,338,1,False,False,False,False,False,False,False,False,False,True
13424,572.77,1,359,359,1,False,False,False,False,False,False,False,False,False,True
13425,3390.4300000000003,5,17,488,1,False,False,False,False,False,False,False,False,False,True
13426,6084.74,17,92,639,0,False,False,False,False,False,False,False,False,False,True
13427,888.79,5,29,631,0,False,False,False,False,False,False,False,False,False,True
13428,276.76,2,423,423,0,False,False,False,False,False,False,False,False,False,True
13431,2047.14,6,315,569,0,False,False,False,False,False,False,False,False,False,True
13432,439.1,2,480,521,1,False,False,False,False,False,False,False,False,False,True
13433,658.32,4,410,606,1,False,False,False,False,False,False,False,False,False,True
13434,1205.46,4,6,565,0,False,False,False,False,False,False,False,False,False,True
13435,1725.56,5,19,409,0,False,False,False,False,False,False,False,False,False,True
13437,2173.6,4,8,99,0,False,False,False,False,False,False,False,False,False,True
13438,46.5,1,456,456,1,False,False,False,False,False,False,False,False,False,True
13439,986.61,3,164,435,1,False,False,False,False,False,False,False,False,False,True
13440,1295.25,7,332,361,1,False,False,False,False,False,False,False,False,False,True
13441,720.9,2,1,341,1,False,False,False,False,False,False,False,False,False,True
13442,419.87,3,576,647,1,False,False,False,False,False,False,False,False,False,True
13443,1273.16,6,358,586,1,False,False,False,False,False,False,False,False,False,True
13444,619.08,2,283,415,1,False,False,False,False,False,False,False,False,False,True
13445,241.89999999999998,1,535,535,1,False,False,False,False,False,False,False,False,False,True
13446,3881.89,11,339,573,1,False,False,False,False,False,False,False,False,False,True
13448,6634.5,11,128,643,0,False,False,False,False,False,False,False,False,False,True
13450,3497.7799999999997,11,34,512,0,False,False,False,False,False,False,False,False,False,True
13451,6577.3,10,35,537,0,False,False,False,False,False,False,False,False,False,True
13452,729.8,3,168,382,1,False,False,False,False,False,False,False,False,False,True
13453,781.69,3,75,311,1,False,False,False,False,False,False,False,False,False,True
13454,219.87,1,550,550,1,False,False,False,False,False,False,False,False,False,True
13455,1847.5900000000001,5,275,640,0,False,False,False,False,False,False,False,False,False,True
13456,855.0600000000001,3,64,116,0,False,False,False,False,False,False,False,False,False,True
13457,148.22,2,598,647,1,False,False,False,False,False,False,False,False,False,True
13458,9991.12,12,9,297,0,False,False,False,False,False,False,False,False,False,True
13459,1160.41,2,534,591,1,False,False,False,False,False,False,False,False,False,True
13461,3599.2,5,48,506,0,False,False,False,False,False,False,False,False,False,True
13462,1153.8500000000001,5,162,635,1,False,False,False,False,False,False,False,False,False,True
13464,2422.96,5,304,527,0,False,False,False,False,False,False,False,False,False,True
13465,931.12,2,355,495,1,False,False,False,False,False,False,False,False,False,True
13466,1013.35,5,93,537,1,False,False,False,False,False,False,False,False,False,True
13468,11827.33,64,2,645,0,False,False,False,False,False,False,False,False,False,True
13469,82.4,1,562,562,1,False,False,False,False,False,False,False,False,False,True
13470,165.0,2,8,24,1,False,False,False,False,False,False,False,False,False,True
13472,592.24,2,373,465,1,False,False,False,False,False,False,False,False,False,True
13473,2476.38,7,242,633,0,False,False,False,False,False,False,False,False,False,True
13474,646.59,3,145,404,1,False,False,False,False,False,False,False,False,False,True
13475,1431.78,4,100,208,1,False,False,False,False,False,False,False,False,False,True
13476,2061.4700000000003,5,88,554,1,False,False,False,False,False,False,False,False,False,True
13477,2264.14,9,47,593,0,False,False,False,False,False,False,False,False,False,True
13478,2215.78,5,378,586,1,False,False,False,False,False,False,False,False,False,True
13479,851.37,4,110,386,1,False,False,False,False,False,False,False,False,False,True
13480,627.82,2,326,589,1,False,False,False,False,False,False,False,False,False,True
13481,3387.61,10,17,645,0,False,False,False,False,False,False,False,False,False,True
13482,336.09,2,141,537,1,False,False,False,False,False,False,False,False,False,True
13484,790.72,3,150,549,1,False,False,False,False,False,False,False,False,False,True
13485,3019.2200000000003,11,142,645,1,False,False,False,False,False,False,False,False,False,True
13486,819.61,2,37,64,0,False,False,False,False,False,False,False,False,False,True
13487,680.27,4,122,644,0,False,False,False,False,False,False,False,False,False,True
13488,11834.03,19,30,593,0,False,False,False,False,False,False,False,False,False,True
13489,449.52,4,14,204,1,False,False,False,False,False,False,False,False,False,True
13490,154.25,1,563,563,1,False,False,False,False,False,False,False,False,False,True
13491,4340.29,26,57,642,0,False,False,False,False,False,False,False,False,False,True
13492,1269.84,3,45,124,1,False,False,False,False,False,False,False,False,True,False
13493,618.63,2,184,196,1,False,False,False,False,False,False,False,False,True,False
13494,316.26000000000005,1,221,221,1,False,False,False,False,False,False,False,False,False,True
13495,3890.87,8,141,642,0,False,False,False,False,False,False,False,False,False,True
13496,501.01,1,269,269,0,False,False,False,False,False,False,False,False,False,True
13497,1166.8300000000002,6,192,579,1,False,False,False,False,False,False,False,False,False,True
13498,327.38,1,639,639,1,False,False,False,False,False,False,False,False,False,True
13499,463.79,2,134,179,0,False,False,False,False,False,False,False,False,False,True
13500,625.93,2,32,310,0,False,False,False,False,False,False,False,False,False,True
13501,2885.11,3,197,479,1,False,False,False,False,False,False,False,False,True,False
13502,677.66,4,184,458,0,False,False,False,False,False,False,False,False,False,True
13503,1642.39,5,388,570,0,False,False,False,False,False,False,False,False,False,True
13505,2583.12,3,76,142,0,False,False,False,False,False,False,False,False,True,False
13506,1338.08,5,225,370,1,False,False,False,False,False,False,False,False,False,True
13507,2022.79,3,7,55,0,False,False,False,False,False,False,False,False,False,True
13508,287.05,2,153,552,1,False,False,False,False,False,False,False,False,False,True
13509,840.02,6,9,417,0,False,False,False,False,False,False,False,False,False,True
13510,3664.54,9,4,628,0,False,False,False,False,False,False,False,False,False,True
13511,282.76,1,586,586,1,False,False,False,False,False,False,False,False,False,True
13512,713.39,4,170,492,1,False,False,False,False,False,False,False,False,False,True
13513,824.59,3,36,564,1,False,False,False,False,False,False,False,False,False,True
13514,663.7,3,338,591,0,False,False,False,False,False,False,False,False,False,True
13515,898.66,5,26,554,0,False,False,False,False,False,False,False,False,False,True
13516,441.85,2,148,327,0,False,False,False,False,False,False,False,False,False,True
13517,1612.18,2,16,89,0,False,False,False,False,False,False,False,False,False,True
13519,220.46,1,352,352,0,False,False,False,False,False,False,False,False,False,True
13520,5929.63,10,47,632,0,False,False,False,False,False,False,False,False,True,False
13523,2938.93,4,109,311,0,False,False,False,False,False,False,False,False,False,True
13524,408.86,3,11,129,0,False,False,False,False,False,False,False,False,False,True
13525,282.88,1,157,157,0,False,False,False,False,False,False,False,False,False,True
13526,1182.0,2,647,647,1,False,False,False,False,False,False,False,False,False,True
13527,3661.4500000000003,9,14,597,0,False,False,False,False,False,False,False,False,False,True
13529,181.1,1,114,114,0,False,False,False,False,False,False,False,False,False,True
13530,402.98,1,543,543,1,False,False,False,False,False,False,False,False,False,True
13531,1433.07,6,114,645,1,False,False,False,False,False,False,False,False,False,True
13533,269.09,3,92,177,1,False,False,False,False,False,False,False,False,False,True
13534,6222.35,31,17,429,0,False,False,False,False,False,False,False,False,False,True
13535,89.5,1,312,312,1,False,False,False,False,False,False,False,False,False,True
13537,717.85,2,335,361,1,False,False,False,False,False,False,False,False,False,True
13538,2813.03,11,3,585,0,False,False,False,False,False,False,False,False,False,True
13539,1253.67,6,149,500,0,False,False,False,False,False,False,False,False,False,True
13540,632.39,3,376,565,1,False,False,False,False,False,False,False,False,False,True
13541,785.25,2,336,479,1,False,False,False,False,False,False,False,False,False,True
13542,3959.4900000000002,17,286,638,1,False,False,False,False,False,False,False,False,False,True
13543,1439.61,2,543,596,1,False,False,False,False,False,False,False,False,False,True
13544,627.15,5,150,554,0,False,False,False,False,False,False,False,False,False,True
13545,364.93,2,300,454,1,False,False,False,False,False,False,False,False,False,True
13546,647.41,3,110,333,0,False,False,False,False,False,False,False,False,False,True
13547,167.08,1,317,317,1,False,False,False,False,False,False,False,False,False,True
13548,901.44,3,5,380,1,False,False,False,False,False,False,False,False,False,True
13549,849.65,6,51,297,0,False,False,False,False,False,False,False,False,False,True
13550,342.55,1,292,292,1,False,False,False,False,False,False,False,False,False,True
13551,244.2,2,228,575,1,False,False,False,False,False,False,False,False,False,True
13552,5971.76,19,33,567,0,False,False,False,False,False,False,False,False,False,True
13553,499.6,1,584,584,1,False,False,False,False,False,False,False,False,False,True
13554,1629.35,7,289,356,1,False,False,False,False,False,False,False,False,False,True
13555,6383.01,11,111,598,0,False,False,False,False,False,False,False,False,False,True
13556,200.82,2,338,345,1,False,False,False,False,False,False,False,False,False,True
13557,2688.88,12,190,640,0,False,False,False,False,False,False,False,False,False,True
13559,990.0,2,422,453,1,False,False,False,False,False,False,False,False,False,True
13561,1803.4,11,125,558,1,False,False,False,False,False,False,False,False,False,True
13562,4248.58,7,50,603,0,False,False,False,False,False,False,False,False,False,True
13563,310.88,1,49,49,0,False,False,False,False,False,False,False,False,False,True
13564,16498.97,37,53,647,1,False,False,False,False,False,False,False,False,False,True
13565,284.76,2,243,320,0,False,False,False,False,False,False,False,False,False,True
13566,831.76,3,344,549,0,False,False,False,False,False,False,False,False,False,True
13567,1079.29,4,337,451,1,False,False,False,False,False,False,False,False,False,True
13568,187.05,1,82,82,1,False,False,False,False,False,False,False,False,False,True
13569,497.74,3,277,337,0,False,False,False,False,False,False,False,False,False,True
13570,239.49,1,152,152,1,False,False,False,False,False,False,False,False,False,True
13571,3532.15,21,2,640,0,False,False,False,False,False,False,False,False,False,True
13572,1384.25,1,115,115,1,False,False,False,False,False,False,False,False,False,True
13573,646.04,5,162,546,0,False,False,False,False,False,False,False,False,False,True
13574,404.45,1,320,320,1,False,False,False,False,False,False,False,False,False,True
13575,218.75,2,43,85,0,False,False,False,False,False,False,False,False,False,True
13576,9326.19,23,6,640,0,False,False,False,False,False,False,False,False,False,True
13577,2995.48,10,2,634,0,False,False,False,False,False,False,False,False,False,True
13578,147.66,1,318,318,1,False,False,False,False,False,False,False,False,False,True
13579,1072.0,4,278,568,0,False,False,False,False,False,False,False,False,False,True
13580,107.75,1,315,315,1,False,False,False,False,False,False,False,False,False,True
13581,280.53000000000003,2,218,323,1,False,False,False,False,False,False,False,False,False,True
13582,241.68,2,299,527,1,False,False,False,False,False,False,False,False,False,True
13583,1445.031,2,65,588,1,False,False,False,False,False,False,False,False,False,True
13584,385.7,3,216,585,1,False,False,False,False,False,False,False,False,False,True
13585,684.54,3,440,647,1,False,False,False,False,False,False,False,False,False,True
13586,127.28,1,450,450,1,False,False,False,False,False,False,False,False,False,True
13587,961.1,3,358,572,0,False,False,False,False,False,False,False,False,False,True
13588,1420.72,4,9,164,0,False,False,False,False,False,False,False,False,False,True
13589,888.09,5,89,643,0,False,False,False,False,False,False,False,False,False,True
13590,5470.5,16,60,647,0,False,False,False,False,False,False,False,False,False,True
13591,1753.04,6,113,634,0,False,False,False,False,False,False,False,False,False,True
13592,205.51,3,115,173,0,False,False,False,False,False,False,False,False,False,True
13593,5493.29,14,17,556,1,False,False,False,False,False,False,False,False,False,True
13594,136.35000000000002,1,395,395,0,False,False,False,False,False,False,False,False,False,True
13595,784.48,3,426,555,1,False,False,False,False,False,False,False,False,False,True
13597,396.71,2,309,312,1,False,False,False,False,False,False,False,False,False,True
13598,601.92,4,404,561,0,False,False,False,False,False,False,False,False,False,True
13599,6974.96,20,66,648,0,False,False,False,False,False,False,False,False,False,True
13600,518.42,2,221,543,1,False,False,False,False,False,False,False,False,False,True
13601,839.87,3,120,455,0,False,False,False,False,False,False,False,False,False,True
13602,596.28,3,291,470,0,False,False,False,False,False,False,False,False,False,True
13604,717.62,1,568,568,1,False,False,False,False,False,False,False,False,False,True
13605,522.67,2,296,480,1,False,False,False,False,False,False,False,False,False,True
13606,246.63,2,152,221,0,False,False,False,False,False,False,False,False,False,True
13607,400.3,1,312,312,0,False,False,False,False,False,False,False,False,False,True
13608,232.05,1,450,450,1,False,False,False,False,False,False,False,False,False,True
13609,167.35,1,502,502,1,False,False,False,False,False,False,False,False,False,True
13610,1786.14,12,19,612,0,False,False,False,False,False,False,False,False,False,True
13611,2780.25,9,80,646,0,False,False,False,False,False,False,False,False,False,True
13612,818.29,1,542,542,1,False,False,False,False,False,False,False,False,False,True
13613,1039.8500000000001,5,362,570,1,False,False,False,False,False,False,False,False,False,True
13614,1526.16,4,73,460,0,False,False,False,False,False,False,False,False,False,True
13615,6272.53,8,228,589,1,False,False,False,False,False,False,False,False,False,True
13616,283.85,2,477,600,1,False,False,False,False,False,False,False,False,False,True
13617,1100.27,7,22,404,0,False,False,False,False,False,False,False,False,False,True
13618,177.34,1,83,83,1,False,False,False,False,False,False,False,False,False,True
13619,224.94,2,454,583,1,False,False,False,False,False,False,False,False,False,True
13620,112.34,1,437,437,1,False,False,False,False,False,False,False,False,False,True
13621,213.85,1,26,26,1,False,False,False,False,False,False,False,False,False,True
13622,658.95,1,605,605,1,False,False,False,False,False,False,False,False,False,True
13623,2344.49,9,119,646,0,False,False,False,False,False,False,False,False,False,True
13624,462.08,1,297,297,1,False,False,False,False,False,False,False,False,False,True
13625,301.26,1,506,506,1,False,False,False,False,False,False,False,False,False,True
13626,707.04,2,162,288,1,False,False,False,False,False,False,False,False,False,True
13627,1634.43,5,85,549,0,False,False,False,False,False,False,False,False,False,True
13628,310.14,1,585,585,1,False,False,False,False,False,False,False,False,False,True
13629,11296.86,16,8,575,0,False,False,False,False,False,False,False,False,False,True
13630,1361.46,5,15,195,0,False,False,False,False,False,False,False,False,False,True
13631,3070.42,11,9,176,1,False,False,False,False,False,False,False,False,False,True
13632,2339.14,6,83,521,0,False,False,False,False,False,False,False,False,False,True
13634,4242.38,14,15,607,0,False,False,False,False,False,False,False,False,False,True
13635,1928.13,3,352,648,0,False,False,False,False,False,False,False,False,False,True
13636,646.55,4,31,194,0,False,False,False,False,False,False,False,False,False,True
13637,678.65,2,96,135,0,False,False,False,False,False,False,False,False,False,True
13639,312.93,1,346,346,0,False,False,False,False,False,False,False,False,False,True
13640,405.0,1,520,520,1,False,False,False,False,False,False,False,False,False,True
13641,1016.47,5,550,643,1,False,False,False,False,False,False,False,False,False,True
13642,472.2,4,125,342,1,False,False,False,False,False,False,False,False,False,True
13643,1896.73,9,8,641,0,False,False,False,False,False,False,False,False,False,True
13644,851.09,1,15,15,0,False,False,False,False,False,False,False,False,False,True
13645,252.1,1,29,29,1,False,False,False,False,False,False,False,False,False,True
13646,326.25,2,309,309,1,False,False,False,False,False,False,False,False,False,True
13647,2197.42,6,84,512,0,False,False,False,False,False,False,False,False,False,True
13648,1764.02,8,309,647,1,False,False,False,False,False,False,False,False,False,True
13649,1453.68,6,166,436,1,False,False,False,False,False,False,False,False,False,True
13650,2197.18,6,116,592,0,False,False,False,False,False,False,False,False,False,True
13651,132.65,1,291,291,0,False,False,False,False,False,False,False,False,False,True
13652,1805.21,4,166,561,0,False,False,False,False,False,False,False,False,False,True
13653,152.2,1,397,397,1,False,False,False,False,False,False,False,False,False,True
13654,5314.94,9,54,647,0,False,False,False,False,False,False,False,False,False,True
13655,2280.51,6,23,501,1,False,False,False,False,False,False,False,False,False,True
13656,1078.85,4,74,505,1,False,False,False,False,False,False,False,False,False,True
13657,152.34,1,111,111,0,False,False,False,False,False,False,False,False,False,True
13658,4319.63,5,113,581,0,False,False,False,False,False,False,False,False,False,True
13659,4884.68,12,115,570,1,False,False,False,False,False,False,False,False,False,True
13660,306.64,1,309,309,1,False,False,False,False,False,False,False,False,False,True
13661,325.24,1,512,512,1,False,False,False,False,False,False,False,False,False,True
13662,1868.79,10,121,567,0,False,False,False,False,False,False,False,False,False,True
13663,2047.51,5,88,556,1,False,False,False,False,False,False,False,False,False,True
13665,1711.66,3,295,413,1,False,False,False,False,False,False,False,False,False,True
13666,107.3,4,196,645,0,False,False,False,False,False,False,False,False,False,True
13667,299.05,1,58,58,1,False,False,False,False,False,False,False,False,False,True
13668,11539.62,30,22,637,0,False,False,False,False,False,False,False,False,False,True
13669,243.15,2,59,316,0,False,False,False,False,False,False,False,False,False,True
13671,172.6,1,304,304,1,False,False,False,False,False,False,False,False,False,True
13672,419.92,3,210,640,1,False,False,False,False,False,False,False,False,False,True
13674,240.68,1,342,342,1,False,False,False,False,False,False,False,False,False,True
13675,486.82000000000005,2,60,194,1,False,False,False,False,False,False,False,False,False,True
13676,243.9,2,448,528,1,False,False,False,False,False,False,False,False,False,True
13677,551.24,2,314,429,1,False,False,False,False,False,False,False,False,False,True
13678,232.6,1,61,61,1,False,False,False,False,False,False,False,False,False,True
13679,281.26,3,403,644,1,False,False,False,False,False,False,False,False,False,True
13680,10092.14,10,247,644,0,False,False,False,False,False,False,False,False,False,True
13681,203.46,1,64,64,0,False,False,False,False,False,False,False,False,False,True
13682,59.5,1,96,96,1,False,False,False,False,False,False,False,False,False,True
13683,258.6,1,367,367,1,False,False,False,False,False,False,False,False,False,True
13684,594.88,4,195,530,1,False,False,False,False,False,False,False,False,False,True
13686,409.04,3,92,310,1,False,False,False,False,False,False,False,False,False,True
13687,11880.84,1,347,347,1,False,False,False,False,False,False,False,False,False,True
